L1,L2,L3,L4,R1,R2,R3,R4
6597.9,14307.8,13941.8,12025.1,6747.8,23472.5,12636,20536.7
6480.2,14090.8,14157.8,12190.3,6667.1,23060.8,12988.5,20616.5
6432.8,13987.2,14272.3,12287.6,6630.9,22840.9,13161.9,20638.8
6385.3,13876.8,14393,12386.4,6596,22610.7,13327.1,20645.3
6385.3,13876.8,14393,12386.4,6596,22610.7,13327.1,20645.3
6223.7,13579.1,14715.4,12661.9,6480.7,21983.7,13692,20648.7
6223.7,13579.1,14715.4,12661.9,6480.7,21983.7,13692,20648.7
6116.4,13420.1,14853.7,12831,6432.4,21762.5,13891.7,20675.4
6014.4,13270.9,14981.8,12979.8,6374.2,21536.5,14105.1,20686.9
5919,13118.8,15104,13226.2,6303.6,21306.9,14530.2,20696
5824.8,12971.6,15338.8,13347,6252.5,21148.5,14684.8,20725.2
5694.4,12679.1,15531.6,13553.1,6192.6,20921.1,14906.7,20817.5
5635.6,12608,15603.6,13635.2,6162.9,20706.1,15019.3,20821.4
5635.6,12608,15603.6,13635.2,6162.9,20706.1,15019.3,20821.4
5592.5,12531.6,15699.3,13732.9,6131.8,20593.4,15128.9,20809
5492.6,12394.4,15944.1,13986.2,6034.1,20322.6,15355.9,20837
5492.6,12394.4,15944.1,13986.2,6034.1,20322.6,15355.9,20837
5460,12357.3,16056.3,14102.2,6008,20220.7,15417.4,20819
5460,12357.3,16056.3,14102.2,6008,20220.7,15417.4,20819
5428.1,12261.1,16281.9,14323.4,5940.5,19977.8,15486.8,20713.5
5390.6,12177.9,16411.6,14454.5,5891.8,19678.4,15557.7,20665
5268.2,11993.4,16679.3,14754.7,5796.5,19398.6,15825,20656.5
5268.2,11993.4,16679.3,14754.7,5796.5,19398.6,15825,20656.5
5198.6,11905.2,16909,14892.2,5755.1,19269.5,15949.4,20671.4
5134.8,11839.8,16996.1,15004.2,5717.3,19187.7,16056.3,20682.1
5134.8,11839.8,16996.1,15004.2,5717.3,19187.7,16056.3,20682.1
5049.7,11757.9,17132.3,15162.5,5688.1,19032.2,16199.1,20750.5
5030.4,11728.6,17203.3,15243,5666.2,18874.6,16267.4,20774.8
4996.1,11682.9,17290.7,15340.4,5610.5,18794.1,16406.4,20776.4
4940.8,11626.9,17327.4,15430.3,5587.7,18711.5,16468.8,20773.7
4844,11575.7,17336.2,15469,5566.3,18644.9,16559.9,20803.6
4844,11575.7,17336.2,15469,5566.3,18644.9,16559.9,20803.6
4716.1,11381.8,17375,15561.4,5525.5,18506.4,16734.8,20863.5
4645.3,11304,17406.9,15605.9,5499.3,18376.2,16850.8,20883.3
4570.7,11214.7,17430.5,15654.2,5454.2,18055.9,17055.3,20951.1
4491.2,11142.5,17434.4,15687.8,5407.8,17913,17303.7,21062.1
4426.3,11084.3,17396.4,15709.7,5376,17823.7,17511.3,21202.8
4374.3,11035.8,17338.8,15704.7,5356.1,17788.8,17678.9,21329.3
4343.4,11010.5,17273.3,15604.1,5352.7,17795.6,17793.3,21457.8
4341.8,11003.5,17199,15518.8,5378.4,17835.8,17844.4,21565.3
4341.8,11003.5,17199,15518.8,5378.4,17835.8,17844.4,21565.3
4372.7,11008.7,17035.1,15336,5409.5,17963.5,17844.1,21715.7
4388.6,11018.8,17010.7,15306.2,5423.2,18013.8,17833.5,21746.7
4399.6,11024.1,17019.8,15308.2,5443,18084.8,17804.8,21753.2
4408.6,11014,17012.4,15304.5,5465.2,18157.5,17764.1,21726.6
4418.7,11003.4,17008.1,15296.7,5480.1,18213.4,17706.4,21674.3
4418.7,11003.4,17008.1,15296.7,5480.1,18213.4,17706.4,21674.3
4431,11002,17036.1,15314.1,5485.7,18255.4,17634.4,21620.8
4445.8,11006.7,17070.8,15345.6,5486.2,18295.2,17520.7,21587.8
4515.7,11076.9,17026.2,15280.3,5491.6,18542.2,17433.2,21587.1
4515.7,11076.9,17026.2,15280.3,5491.6,18542.2,17433.2,21587.1
4601.8,11113.2,16997.4,15206.4,5523.9,18671.5,17246.9,21560.4
4632.9,11113.2,17013.2,15193.6,5523.9,18671.5,17178.6,21518.4
4650.2,11109.9,17056.5,15199.9,5518.2,18670.4,17136.7,21471.3
4650.2,11109.9,17056.5,15199.9,5518.2,18670.4,17136.7,21471.3
4660.9,11096,17106.4,15225.4,5507.5,18624.2,17123.9,21417.1
4700.1,11099.7,17230.9,15291,5473.9,18403.8,17072.9,21328.1
4700.1,11099.7,17230.9,15291,5473.9,18403.8,17072.9,21328.1
4722.5,11118,17275.7,15342.7,5453.5,18341.6,17057.3,21280.8
4731.7,11133.3,17292.1,15398.6,5377.6,18301.8,17026.9,21290.1
4719.1,11133.7,17286.8,15409,5334,18301.8,17022.1,21338.8
4719.1,11133.7,17286.8,15409,5334,18301.8,17022.1,21338.8
4703.9,11168.2,17245.1,15435.6,5269,18434.8,16997.3,21521.1
4703.9,11198.1,17215.3,15421.1,5265,18522.8,16955.8,21530.7
4703.9,11198.1,17215.3,15421.1,5265,18522.8,16955.8,21530.7
4715.4,11236.7,17186.1,15389.5,5271.4,18625.1,16880.9,21530.7
4764.3,11323.2,17167.4,15330.5,5296.8,18841.9,16458.8,21455.8
4764.3,11323.2,17167.4,15330.5,5296.8,18841.9,16458.8,21455.8
4794.7,11394.6,17160.4,15318.2,5312.7,18964.4,16317,21427.5
4823.7,11431.6,17137.5,15272.8,5329,19101.2,16172.4,21404.7
4847.7,11482,17099.2,15236.7,5346.4,19372.7,16009,21384.5
4878.7,11541.9,17058.6,15189.2,5364.2,19482.6,15831.7,21360.2
4960.3,11618.4,16993.5,15108.9,5404.7,19683.3,15526.6,21314.3
4960.3,11618.4,16993.5,15108.9,5404.7,19683.3,15526.6,21314.3
4985.1,11638.5,16930.3,15065.4,5436,19764.9,15408.1,21299.5
5006.1,11641.9,16913.6,15042.4,5456.3,19826.2,15335.2,21294.9
5016.5,11643.2,16890.8,15016.5,5486.6,19881.1,15297.5,21277.9
5029.6,11650.3,16860.8,14976.7,5524.2,20020.3,15253.1,21244.2
5048.3,11657,16819.1,14934.7,5564.4,20097.6,15215.1,21214.2
5048.3,11657,16819.1,14934.7,5564.4,20097.6,15215.1,21214.2
5106.4,11686.6,16721.7,14833.9,5636.1,20256.5,15107.1,21142
5106.4,11686.6,16721.7,14833.9,5636.1,20256.5,15107.1,21142
5136.5,11735.5,16628,14750,5706.1,20437.2,14972.9,21075.4
5150.9,11769.6,16584.2,14712.1,5743.8,20540.5,14896.7,21034.9
5179,11813.7,16546.3,14677.4,5782.7,20641.5,14810.9,20981.6
5250.8,11885.2,16494.8,14616.2,5873.5,20860.4,14705.4,20907.4
5368.3,12179.7,16410.5,14509.8,5930.2,20986.7,14441.2,20821.6
5522.7,12377.7,16098.7,14347.4,5994.9,21144.5,14283.6,20736.4
5681,12584.4,15896.9,14134.9,6066.6,21338.2,14123.1,20662.2
5836.9,12786.8,15691.9,13914.4,6140.3,21538,13973.5,20606.2
5992.9,12991.7,15472.8,13684,6214.1,21738.5,13849.4,20563.2
6155,13208.1,15228,13438.3,6281.5,21936.1,13752.3,20542.5
6299.2,13402.6,15003.7,13193.7,6335.9,22206.6,13669.3,20531.6
6424.5,13553.6,14814.4,12968.5,6380.3,22310.4,13623.8,20531.6
6545.2,13689.8,14632.5,12766,6425.4,22425.3,13579.1,20535.8
6676.4,13825.2,14440.8,12553.8,6476.1,22550.2,13535.9,20544.9
6828.5,13975.6,14229,12321.8,6532.4,22686,13491.5,20553.8
6993.1,14156.4,13996.2,12069.2,6643,22830.5,13445.3,20556.6
7167.8,14348.6,13770.7,11548.6,6698.8,22974.2,13385.9,20533.5
7167.8,14348.6,13770.7,11548.6,6698.8,22974.2,13385.9,20533.5
7508.8,14703,13226.8,11112,6796.7,23330.4,13216.4,20460.4
7623.5,14821.1,13161.8,10998.1,6830.9,23384.5,13129.5,20419.4
7673.7,14886.6,13156.1,10958.7,6850.3,23405.6,13052.3,20386.9
7673.7,14886.6,13156.1,10958.7,6850.3,23405.6,13052.3,20386.9
7659.9,14860.1,13198.9,10991.8,6849.7,23296.4,13074.7,20412.2
7659.9,14860.1,13198.9,10991.8,6849.7,23296.4,13074.7,20412.2
7598.8,14672.5,13282.7,11077.5,6830.4,23208.8,13282,20440.3
7444.1,14384.7,13561,11315.1,6775.5,22893.9,13494.7,20486.7
7444.1,14384.7,13561,11315.1,6775.5,22893.9,13494.7,20486.7
7366.4,14258.6,13699.6,11437.2,6719.6,22827.4,13578,20500.1
7300.7,14169.2,13808.7,11517.6,6675.8,22697.6,13690,20507
7314.9,14173,13821.4,11506,6643.5,22596.8,13774.2,20517.4
7314.9,14173,13821.4,11506,6643.5,22596.8,13774.2,20517.4
7305.5,14091,13965.4,11550.6,6556.5,22211.9,13993.6,20570.2
7225.2,13951.4,14084.2,11669.4,6506.7,22064.3,14154.7,20624.4
7225.2,13951.4,14084.2,11669.4,6506.7,22064.3,14154.7,20624.4
7110.6,13771.5,14186.2,11786.8,6450.1,21908.5,14341.2,20705.3
6846.7,13357.9,14310.8,11952.9,6328.5,21622.2,14825.4,21188.1
6846.7,13357.9,14310.8,11952.9,6328.5,21622.2,14825.4,21188.1
6711.8,13163.7,14357.8,12022.6,6264.4,21491.2,15121.6,21416.8
6583.3,13001.1,14403.3,12093.1,6136.1,21372.2,15411.9,21632.1
6457.2,12849.7,14439.5,12162.6,6078.1,21125.3,15687.2,21819.2
6329.8,12718.8,14455.1,12218.3,6026.1,20986.8,15942.2,21977.5
6246.7,12643.8,14440.2,12234.3,5986,20866.3,16172,22110.7
6201.9,12572.9,14423.9,12218,5955.3,20766.4,16364,22206.2
6162.5,12533.7,14428.6,12224.7,5926.7,20660,16512.2,22268.6
6105.5,12479.4,14507.5,12241.8,5897.5,20540.7,16702.5,22290
6033,12416.3,14636.7,12318.3,5871.4,20433,16704.7,22290
5954.3,12349.2,14798.7,12646.6,5851.6,20232.1,16704.7,22249.4
5812.8,12298.3,14991.7,12864.1,5828.3,20129.1,16669.3,22154.3
5812.8,12298.3,14991.7,12864.1,5828.3,20129.1,16669.3,22154.3
5791.5,12313.5,15365.9,13285.5,5789.8,19921.3,16471.2,21804.3
5818.2,12408.6,15569.1,13517,5743.4,19805.8,16309.2,21538.1
5871.5,12550.5,15817.3,13791.3,5724,19679.3,16112.5,21216.5
5939.3,12715.7,16111.8,14084.7,5701.5,19554.4,15880,20373.4
6024.5,12890.1,16398.2,14370.7,5683.8,19313.6,15623.7,19906.6
6024.5,12890.1,16398.2,14370.7,5683.8,19313.6,15623.7,19906.6
6132.4,13074.9,16675.5,14638.4,5669.6,19205.7,15332.3,19417.6
6395.8,13531.6,17378.1,15109.2,5638.3,19006.4,14709.5,18501.5
6395.8,13531.6,17378.1,15109.2,5638.3,19006.4,14709.5,18501.5
6613,13985.9,17773.6,15522.6,5593.1,18775.9,14174.6,17749.1
6704.4,14197.1,17921.6,15729.3,5554,18655.2,13966.9,17432.5
6773,14599.5,18039.4,15894.8,5513.9,18452.4,13784.3,17162
6823.4,14753.3,18145,16045.5,5440,18362.6,13638.6,16943
6843.9,14862.6,18208.8,16173.5,5404.4,18296.1,13544.2,16792.8
6843.9,14934.5,18209.6,16237.5,5374.5,18253.1,13520.3,16752.5
6843.2,14969.9,18209.6,16237.5,5349.1,18243.1,13580.7,16752.5
6843.2,14969.9,18209.6,16237.5,5349.1,18243.1,13580.7,16752.5
6843.2,14969.9,18209.6,16237.5,5349.1,18243.1,13580.7,16752.5
6723.4,14920.2,17823.2,16017.2,5312,18339.3,14140.1,17222.5
6723.4,14920.2,17823.2,16017.2,5312,18339.3,14140.1,17222.5
6585.6,14761.9,17076.4,15598.4,5305,18531.3,14651.8,17887.3
6585.6,14761.9,17076.4,15598.4,5305,18531.3,14651.8,17887.3
6491.3,14656,16772.6,15346.9,5298,18650.5,14942,18767
6206.9,14277.5,16141,14751.8,5340.8,18902.8,15703.1,19869
6206.9,14277.5,16141,14751.8,5340.8,18902.8,15703.1,19869
6044.5,14011.5,15794.3,14426.2,5382.5,19047.9,16127.3,20458.1
5884.9,13751.6,15457.9,14055.7,5414.5,19347.1,16476.3,20993.9
5884.9,13751.6,15457.9,14055.7,5414.5,19347.1,16476.3,20993.9
5542.6,13175.1,15096.5,13496.4,5407,19307.1,17313.4,22045.3
5325.1,12829.8,14932,13304.3,5410.7,19290.4,17779.5,22549.6
5325.1,12829.8,14932,13304.3,5410.7,19290.4,17779.5,22549.6
4801.9,11485.7,14514.3,12913.5,5446.6,19267.5,18974.7,23888
4801.9,11485.7,14514.3,12913.5,5446.6,19267.5,18974.7,23888
4400.2,10821.5,14422.9,12886.5,5481,19293.6,19774.9,24559.6
4193.3,10509.2,14381.7,12878.1,5508.2,19315.4,19943.2,24851.6
4193.3,10509.2,14381.7,12878.1,5508.2,19315.4,19943.2,24851.6
3999.6,10233.7,14370.1,12878.2,5577,19357.4,20038.2,25053.1
3832,10020.1,14407.1,12924.2,5629.4,19440,20050.8,25182.2
3695.3,9834.9,14424.8,12935,5701,19536.3,20050.8,25230.3
3596.8,9721.8,14497.5,12999.4,5775.8,19654.8,19954.9,25230.3
3516.6,9681.9,14800.6,13292.9,5860,19756.5,19465.9,24750.9
3516.6,9681.9,14800.6,13292.9,5860,19756.5,19465.9,24750.9
3511.5,9713.7,14969.2,13520.5,5871.2,19817.4,19180.1,24487.8
3511.5,9713.7,14969.2,13520.5,5871.2,19817.4,19180.1,24487.8
3524.1,9858.8,15059.6,13674,5965.3,20151.8,18669.1,23992.1
3601,10074.2,15048.2,13671.9,6023.6,20259.5,18304.3,23692.2
3601,10074.2,15048.2,13671.9,6023.6,20259.5,18304.3,23692.2
4045.4,11296.9,15085.9,13726.3,6196.1,20537.9,17253.2,22655
4045.4,11296.9,15085.9,13726.3,6196.1,20537.9,17253.2,22655
4463.9,11744.5,15001.7,13710.3,6228,20587.5,16916,22288.5
4796.8,12281.8,14902.4,13575,6243.6,20587.5,16593.3,21911.4
5159.4,12844.7,14781.4,13428.3,6243.6,20580.2,16266.7,21541.9
5517.1,13374.7,14736.3,13280.1,6237.7,20513.7,15987.8,21196.4
5821.1,13830.8,14732.1,13191.5,6212.4,20374.9,15616.4,20850.8
6078.6,14242.6,14756.7,13172.9,6163.4,20158.1,15524.8,20495.6
6311.3,14602.6,14841,13170.2,6096.6,19680.4,15482,20166.8
6531.1,14924.7,14929.9,13312.2,6035.6,19436.1,15477.2,19870.5
6747.4,15215.4,15003,13355.5,5980,19201.2,15470,19614.4
6947.7,15443,15188.1,13399.7,5890.7,18969,15470.5,19090.2
7129.2,15624.4,15312.1,13441.8,5863.3,18740.2,15464.1,18837.6
7277.8,15759,15464.3,13511.5,5837.8,18531.4,15457.6,18586.7
7277.8,15759,15464.3,13511.5,5837.8,18531.4,15457.6,18586.7
7490.1,15926.7,15782.5,13739.3,5792.4,17965.6,15462.2,18112.2
7584.2,15985.7,15942.6,13846,5776.2,17779.8,15462.5,17892.8
7668.3,16009,16146,13960.2,5763.1,17596.4,15444.7,17649.7
7702.7,16011.7,16405.1,14115.9,5754.8,17445.5,15412.7,17391.8
7727.3,15970.1,16708.5,14341.8,5754.8,17320,15382,17160.7
7727.3,15970.1,16708.5,14341.8,5754.8,17320,15382,17160.7
7666.6,15551.9,17266.5,14860.9,5770.4,17128.1,15340.3,16760.1
7614.1,15436.5,17479.3,15062.7,5790,17042.1,15325.3,16585.7
7614.1,15436.5,17479.3,15062.7,5790,17042.1,15325.3,16585.7
7580,15308.1,17857.7,15302.3,5877,17030.9,15288.6,16303.2
7575.6,15258.4,17946.1,15383.7,5914,17040.9,15196.2,16179.8
7575.6,15258.4,17946.1,15383.7,5914,17040.9,15196.2,16179.8
7559.7,15131.2,18103.9,15536,5985.5,17068.4,15113.6,15990.2
7534.1,15076.2,18163.4,15608.7,6012.3,17076.8,15080.7,15911.1
7534.1,15076.2,18163.4,15608.7,6012.3,17076.8,15080.7,15911.1
7513.6,15039,18211.8,15670.9,6031.5,17074.8,15060.8,15788.3
7500.2,15036.9,18250.2,15734.3,6049.7,17068.2,15012.3,15695.7
7506.8,15070.4,18263.6,15761.4,6049.7,17053.2,14990.7,15656
7506.8,15070.4,18263.6,15761.4,6049.7,17053.2,14990.7,15656
7537.4,15193.7,18281.7,15795.8,6009.5,16983.5,14944.9,15566.4
7544.9,15257.6,18306.1,15827.2,5984.4,16944.3,14920.9,15522.9
7544.9,15257.6,18306.1,15827.2,5984.4,16944.3,14920.9,15522.9
7539.5,15363.4,18366.7,15929.6,5939.8,16843.7,14883,15446.9
7538.5,15491.4,18370.9,15989.6,5918.1,16808.2,14865.8,15417.8
7538.5,15491.4,18370.9,15989.6,5918.1,16808.2,14865.8,15417.8
7539.2,15562.5,18370.6,16007,5900.2,16780.1,14846.8,15385.3
7547,15628.2,18382.3,16043,5885.3,16756.2,14822.4,15343.4
7546.7,15678.3,18409.3,16098.1,5867.1,16726.5,14792.6,15296.5
7541.1,15726.1,18441.1,16146.9,5848.3,16698.7,14757.2,15244.9
7535.9,15819,18488.3,16218.6,5824.7,16701.6,14586.7,15129.9
7535.9,15819,18488.3,16218.6,5824.7,16701.6,14586.7,15129.9
7544.5,15845,18481.1,16226.6,5809.6,16744.2,14538.3,15115.7
7544,15844.9,18453,16216.1,5799.1,16855.3,14483.2,15163
7544,15844.9,18453,16216.1,5799.1,16855.3,14483.2,15163
7559.8,15858.3,18429.4,16174.4,5793.2,16934.8,14483.2,15232.7
7578.2,15894.8,18234.2,16067.7,5789.6,17022.3,14484,15329
7623.6,15922.8,18083.4,15911.5,5781.6,17223.8,14497,15453.4
7662.6,15933.6,17924.5,15740.2,5769.1,17336.6,14527.5,15612.2
7744.5,15947.1,17746.2,15554.2,5752.7,17463.8,14576.3,15809.9
7802.8,15970.5,17530.3,15327.7,5734.6,17616.5,14643.5,16052.5
7870.3,15996.8,17275,15056.2,5722.7,17790.2,14692.7,16322
7966.5,16032.1,16989.1,14743.9,5720.3,17993.7,14715.3,16592.8
8082.3,16169.5,16682.4,14402.8,5721.4,18227.5,14717.9,16858.6
8207.8,16267.4,16355.5,14052.8,5734,18737.1,14718.5,17118.8
8346.7,16377,16010.2,13687.6,5744.9,18958.1,14725.8,17379.1
8478.8,16485.3,15658.5,13311.6,5756.9,19154.2,14746.2,17647.2
8478.8,16485.3,15658.5,13311.6,5756.9,19154.2,14746.2,17647.2
8752.5,16755.9,14695.5,12577,5743.1,19497.2,14768,18067.6
8752.5,16755.9,14695.5,12577,5743.1,19497.2,14768,18067.6
9034.6,17075.8,14285.7,11956,5708.1,19755.8,14691.1,18290.9
9099,17128.1,14274,11776.4,5681.8,19901.3,14637.8,18347
9099,17128.1,14274,11761.7,5659.9,19901.3,14604.2,18366.7
9069.2,17061.7,14395.8,11761.7,5635.1,19884.7,14584.4,18348.4
8976.9,16929.1,14593.7,11895.6,5604.8,19801.3,14583.5,18279.2
8861.9,16766,14860.8,12381.2,5535.5,19656.2,14588.5,18179.4
8734.8,16577.4,15185.5,12687.9,5499.5,19466.1,14554,18032.6
8734.8,16577.4,15185.5,12687.9,5499.5,19466.1,14554,18032.6
8430.6,16124.5,15877.2,13337.7,5427.1,19120.3,14503.4,17819.8
8228.7,15847.5,16202,13656.4,5379.4,18785.3,14537.6,17796.6
8228.7,15847.5,16202,13656.4,5379.4,18785.3,14537.6,17796.6
7723.7,14868.3,16965.5,14202.5,5284,18531.6,14716,17842.7
7476.7,14575.4,17167.2,14433.8,5240.8,18478.9,14831.4,17954.3
7476.7,14575.4,17167.2,14433.8,5240.8,18478.9,14831.4,17954.3
7254.3,14311.4,17367.3,14658.6,5210.3,18471,14869.7,18031.1
6834.3,13750.7,17802.6,15172.8,5162.8,18437.1,14904.6,18154
6613.9,13464.1,17963.2,15417.4,5125.1,18418.1,14947,18244.5
6613.9,13464.1,17963.2,15417.4,5125.1,18418.1,14947,18244.5
6236,13127.7,18078.7,15642.5,5092.9,18560.3,15066.4,18500.2
6165.3,13114.8,17986.2,15650.6,5092,18731.1,15071.5,18837.5
6165.3,13114.8,17986.2,15650.6,5092,18731.1,15071.5,18837.5
6149.4,13139.3,17583.2,15361.7,5119.3,19181.3,15021.1,19253.5
6149.4,13139.3,17583.2,15361.7,5119.3,19181.3,15021.1,19253.5
6168.8,13184,17351.5,15136.2,5135,19376.4,14946.2,19447.3
6242.9,13278.8,16887.6,14747.8,5139.9,19783,14858.8,19716.5
6264.6,13304.7,16803.2,14608.4,5139.8,19891.5,14843.6,19823.6
6264.6,13304.7,16803.2,14608.4,5139.8,19891.5,14843.6,19823.6
6278.9,13325.8,16739.6,14504.6,5138.2,19967.5,14833.7,19935
6294.5,13349.6,16675.1,14425.5,5132.6,20007.2,14797,20016.8
6310.7,13368.1,16636.8,14345.8,5100.4,20041.5,14752.7,20053.3
6310.7,13368.1,16636.8,14345.8,5100.4,20041.5,14752.7,20053.3
6303.7,13294.9,16587.1,14283,5067.4,20105.4,14771.8,20180
6280.7,13244.6,16543.8,14263,5060.5,20146.3,14825,20293.6
6253.5,13196.9,16477.1,14220.3,5054.6,20179.5,14889.5,20419.4
6229.3,13152.6,16430.6,14160.7,5046.7,20182.5,14952.9,20520.4
6205.7,13108.6,16427.7,14135.2,5042.2,20182.5,14986.8,20584.5
6185.1,13025.1,16427.7,14144.5,5037.3,20160,15016.9,20628.1
6145,12911,16541.4,14197.1,5035.3,20122.2,15074.8,20670.4
6145,12911,16541.4,14197.1,5035.3,20122.2,15074.8,20670.4
6055.7,12800.3,16531.8,14195.7,5039.4,20121.3,15146.5,20807.6
6049.3,12790.1,16483,14159.4,5053.3,20138.5,15223.1,20878.4
6049.3,12790.1,16483,14159.4,5053.3,20138.5,15223.1,20878.4
6062,12791.4,16330.6,13992,5076.2,20176.9,15309.1,21016.1
6101,12813.2,16243.9,13882.3,5099.5,20220,15317.9,21057.3
6165.1,12863.3,16167.6,13776.6,5131.6,20279,15286.9,21067.1
6249.4,12933.9,16083.2,13667.3,5169.9,20437.5,15236.2,21073.4
6359.5,13018.7,15956,13506,5213.7,20540.8,15188.6,21076
6492,13125,15779.3,13296.2,5256.9,20646.3,15161.9,21088.3
6634,13242.1,15575.2,13065,5294.7,20744.3,15156.2,21121.8
6783.2,13514.2,15134,12816.9,5326,20844.7,15156.9,21175.2
6783.2,13514.2,15134,12816.9,5326,20844.7,15156.9,21175.2
7031.9,13782.3,14712,12391.7,5405,21020.8,15167.3,21288.9
7109,13868.9,14521.5,12200.2,5429.5,21130.8,15199.1,21370
7189.2,13953,14336.4,12009.6,5447.5,21140.2,15248.3,21483.8
7267.6,14020.4,14200.1,11815.8,5455.2,21140.2,15292.7,21572.3
7315,14052,14121.3,11680.9,5458.7,21132.9,15337.8,21633.7
7315,14052,14121.3,11680.9,5458.7,21132.9,15337.8,21633.7
7321.2,14050.8,14077.3,11591.7,5461.8,21101.2,15470.5,21779.4
7291.3,14021.9,14077.3,11591.7,5458,21057,15542.7,21816.6
7225.2,13952.1,14123.1,11627.3,5441.6,20892.4,15667.9,21854.2
7142.2,13863.2,14188.7,11708.8,5419.7,20794.4,15729.3,21882.6
7050.6,13770.5,14259.5,11792.5,5394.6,20685.5,15789.8,21899.5
6948.4,13671.6,14532.8,11896.7,5365.4,20569.4,15857.1,21915.7
6829.5,13555.3,14701.4,12045.7,5304.9,20457.8,15925.7,21920
6829.5,13555.3,14701.4,12045.7,5304.9,20457.8,15925.7,21920
6591,13302.4,14996.7,12547.1,5271.1,20294,16050.4,21918.4
6473.5,13180.3,15105.9,12689.1,5258.5,20213.3,16109.2,21917.8
6473.5,13180.3,15105.9,12689.1,5258.5,20213.3,16109.2,21917.8
6357.9,12965.2,15188.9,12808.1,5243,20172,16164.9,21916.4
6209.9,12876.9,15324.9,12988.5,5214.9,20098.3,16230.5,21907
6209.9,12876.9,15324.9,12988.5,5214.9,20098.3,16230.5,21907
6154.9,12851.3,15396.5,13084.8,5205.8,20080,16205.1,21869
6066.4,12806.6,15518.5,13231.1,5198.4,20072.3,16176.4,21811.4
6048.5,12806.6,15556.9,13275.5,5193.5,20082.9,16153.3,21785.1
6048.5,12806.6,15556.9,13275.5,5193.5,20082.9,16153.3,21785.1
6066.9,12898.2,15462,13212.7,5183.7,20107.3,16117.3,21729.8
6066.9,12898.2,15462,13212.7,5183.7,20107.3,16117.3,21729.8
6132.5,12989.6,15391.2,13131.6,5179.1,20098.7,16096.8,21715
6217.1,13098.4,15343.4,13051.2,5167.9,20071,16090.7,21691.9
6287.8,13178.8,15328.7,13011.4,5152.4,20042.4,16119.8,21659.7
6329.9,13227.7,15336.8,13012.4,5137.4,20008.9,16148.6,21616.1
6350.1,13253.9,15372.8,13019.1,5119.5,19866.6,16168.3,21558.8
6350.1,13253.9,15459.5,13076,5095.6,19766.8,16179.5,21486
6347.1,13243.5,15590.1,13191.2,5073.2,19669,16187.2,21398.7
6313,13204.6,15722.1,13339.3,5049.2,19573.1,16198.1,21330
6262.8,13158.9,15829.5,13475.7,5026.6,19478.5,16225.9,21286.2
6211.8,13077,15913.9,13589.9,4986.5,19381.7,16267.1,21269.9
6167.6,13011.7,15985.9,13678.8,4962.1,19273.1,16332.9,21269.9
6120.5,12935.4,16078.3,13741,4935.5,19034.2,16444.2,21291.7
6067.6,12846.7,16128.6,13793.3,4910.4,18912.5,16599.5,21355.1
5919.9,12740.4,16195.1,13852.7,4888,18792.8,16765.2,21435.1
5812.6,12611.1,16276.9,13929.2,4868.1,18673.3,16913.5,21512.8
5679.4,12447.1,16396.1,14029.3,4850,18551.6,17065.7,21596.3
5541.4,12258.1,16546.7,14150.4,4838,18445.5,17191.9,21677.8
5394.8,12056,16687.9,14479.4,4831.1,18357.1,17295.8,21702.2
5394.8,12056,16687.9,14479.4,4831.1,18357.1,17295.8,21702.2
5191.4,11768.2,16812.1,14617.9,4827.5,18268.8,17491,21810.7
5191.4,11768.2,16812.1,14617.9,4827.5,18268.8,17491,21810.7
5191.4,11768.2,16812.1,14617.9,4827.5,18268.8,17491,21810.7
5124.8,11642.1,16804.4,14614.2,4827.6,18277,17675.7,21958.5
5120.1,11617.4,16727,14525.3,4822.7,18324.4,17722.1,22106.8
5120.1,11617.4,16727,14525.3,4822.7,18324.4,17722.1,22106.8
5127.2,11598.8,16616.2,14416.8,4817.8,18355,17785.1,22232.9
5136,11584.7,16597.2,14383.9,4814.1,18406.4,17778.3,22254.3
5159,11617.3,16573.3,14340.5,4817.5,18448.5,17750.6,22255.3
5189.6,11647.9,16546.9,14296.1,4827,18510.6,17688.9,22259.9
5232,11690,16506.2,14245,4838.8,18583.9,17617.5,22250.9
5296.1,11762.6,16453.1,14171.8,4851.8,18669.8,17534.4,22231.3
5389.4,11873.2,16390.3,14083.9,4865.8,18763.5,17412.1,22192
5389.4,11873.2,16390.3,14083.9,4865.8,18763.5,17412.1,22192
5613.5,12108.1,16196.2,13847.9,4905.9,19027.8,17235.9,22144.5
5701.4,12205,16096.5,13721.7,4913.6,19093.8,17175.1,22173.9
5701.4,12205,16096.5,13721.7,4913.6,19093.8,17175.1,22173.9
5827.4,12349.5,15914.4,13565.3,4917.3,19176.2,17071.1,22176.4
5875.3,12407.7,15855.5,13503.1,4922,19213.5,17031.4,22172.1
5922.5,12463,15786.6,13436.5,4933.3,19244.8,17001.4,22169.3
5922.5,12463,15786.6,13436.5,4933.3,19244.8,17001.4,22169.3
5970.4,12518.2,15719.8,13364.4,4947.8,19262.2,16987,22177.5
6051.6,12599.5,15607.9,13220.4,4984.2,19366.3,16960.5,22168.2
6051.6,12599.5,15607.9,13220.4,4984.2,19366.3,16960.5,22168.2
6150.6,12726.9,15424.6,13047.7,5029.3,19404.5,16943.3,22182.2
6150.6,12726.9,15424.6,13047.7,5029.3,19404.5,16943.3,22182.2
