L1,L2,L3,L4,R1,R2,R3,R4
11223.5,12248.1,15156.3,17253.4,9891.1,16437.6,15773.2,10160.5
11273.9,12278.8,15112,17184.7,9928.3,16495.6,15721.3,10152
11349.9,12301.1,15077.1,17128.4,9961,16544.4,15675.4,10142.1
11396.8,12326,15049.7,17076.5,10010.6,16607.3,15629.7,10127.4
11441.4,12349.4,15025.1,17019.6,10027.9,16640.7,15583.9,10115.2
11488.1,12376.7,14998.4,16969.1,10045.8,16684.6,15548.4,10104
11488.1,12376.7,14998.4,16969.1,10045.8,16684.6,15548.4,10104
11598.2,12441.5,14937.2,16860.3,10095.9,16791.6,15452.6,10075.1
11667.9,12486.8,14898.3,16789.1,10126.3,16860.6,15384.6,10059
11744.8,12590.5,14791.8,16706.4,10163.5,16933.7,15313.9,10044.4
11830.5,12650,14729.9,16609.3,10203.2,17077.8,15240.2,10029.7
11921.3,12709.2,14666.3,16503.9,10243.4,17149.1,15162.4,10012.5
12015.3,12770.9,14606.9,16394.7,10282.6,17205.1,15005.5,9992.6
12117.9,12835.4,14556.4,16288.2,10315,17252.4,14933.3,9971.4
12222.3,12900.8,14512.8,16188.6,10358.8,17290.1,14871.8,9945.9
12320.3,12968.7,14470.1,16097.9,10373.5,17318.5,14819.5,9922.4
12409.2,13028.9,14438.9,16024.1,10383.5,17335.7,14764.3,9899.1
12409.2,13028.9,14438.9,16024.1,10383.5,17335.7,14764.3,9899.1
12574.1,13145.7,14401.2,15912.9,10413.8,17405.6,14643.2,9804.9
12651.2,13204.6,14378.5,15868,10439.6,17430.8,14569.9,9763.2
12720.8,13253.6,14356,15814.6,10467.1,17454.6,14507.7,9726
12765.4,13284.8,14340.6,15773.2,10498.2,17469.4,14463.9,9696.7
12787.5,13298.1,14328.5,15749.5,10525.3,17474.7,14444.2,9677.5
12787.5,13298.1,14328.5,15749.5,10525.3,17474.7,14444.2,9677.5
12801,13299.5,14318.7,15726.1,10567.4,17481.6,14434.7,9654.4
12804.9,13298.2,14314.3,15703.2,10604.4,17485.4,14432,9648.8
12804.9,13298.2,14314.3,15703.2,10604.4,17485.4,14432,9648.8
12801,13291.1,14313.9,15703.7,10622.3,17485.4,14426.1,9645.5
12768,13241.5,14325.5,15731.2,10661.7,17493.4,14430,9629.8
12768,13241.5,14325.5,15731.2,10661.7,17493.4,14430,9629.8
12744.8,13212.6,14335.7,15751.2,10684.9,17494.9,14434.2,9620.2
12654.6,13119,14378.8,15835.4,10722.2,17487,14499.4,9614.1
12579.9,13055.5,14402.7,15890.5,10734.1,17477.7,14536.1,9621.7
12579.9,13055.5,14402.7,15890.5,10734.1,17477.7,14536.1,9621.7
12361.7,12861.1,14527.1,16058,10726.1,17401.4,14734.7,9667.3
12361.7,12861.1,14527.1,16058,10726.1,17401.4,14734.7,9667.3
12167.5,12707.2,14614.5,16219.3,10690.2,17320.3,14912.4,9815.4
11928.5,12531.6,14696.3,16401.2,10636.2,17237,15104.3,9911.2
11690.8,12361.6,14768,16564.9,10522.5,17167.6,15281.8,10010.9
11488.5,12217.5,14818.6,16693.8,10476.3,17070.6,15436,10102.2
11335.2,12104.5,14856.5,16784.6,10427.4,17014.3,15577,10183.6
11195.5,11998.4,14906.4,16880.8,10369.9,16937.4,15725.7,10264.5
11032.3,11871.9,14979.9,17018.3,10309.5,16844.7,15882.5,10348
10827,11720.7,15071.7,17197.8,10236,16742.3,16052.3,10431.4
10609.8,11564,15165.9,17385.1,10154.7,16633.8,16234.6,10518
10389.3,11404.1,15258.4,17577.1,10065.3,16523.2,16428.9,10612.6
10148.9,11048.4,15358.5,17785.6,9967.9,16292.7,16641.6,10719
9899.7,10874.3,15465,18003.4,9864,16160.1,16867.1,10832.1
9660.1,10711.4,15667.2,18213.8,9750.9,16033.8,17101.4,10944.5
9434.2,10562.4,15750.3,18407.5,9543,15927.5,17322.9,11047.6
9224,10443.8,15818,18579.4,9458,15822.9,17516.1,11139.6
8824.8,10257.6,15890,18813.9,9266.3,15629.3,18060.2,11317.4
8824.8,10257.6,15890,18813.9,9266.3,15629.3,18060.2,11317.4
8770,10198.8,15912.1,18870,9162.1,15373.9,18242.9,11405.3
8732.3,10150.2,15949.3,18899.8,9049.6,15219.5,18418,11571.3
8690,10098,15997.7,19022.6,8929.7,15066.4,18584.9,11635.2
8635.2,10035.5,16071.8,19129.8,8805.7,14924.5,18753.3,11692.7
8556.7,9957.2,16161.5,19268.4,8687.3,14793.2,18884.9,11735.7
8505,9904.7,16239.4,19372.5,8586,14681.3,18956.4,11755.2
8492.1,9886.8,16303.6,19442.4,8497.5,14587.2,18995.9,11763.2
8486,9882.5,16388.5,19489.1,8378,14484,19016.7,11766.9
8481.4,9879.4,16409.1,19508.2,8359.9,14484,19016.7,11767.1
8487.3,9881,16429,19529.9,8359.9,14500.6,19003.1,11763.8
8500.1,9887.5,16447.6,19543.8,8364.5,14529.8,18967.6,11753.8
8517.4,9909.5,16463.3,19554.3,8380.4,14559.1,18904.5,11733.4
8547.8,9929,16476.5,19552.9,8403.7,14601.8,18817.9,11701.2
8582.2,9965,16484.8,19541.9,8441.6,14667.8,18714.3,11656.1
8624.5,10012.1,16493.9,19533.6,8496.7,14847.6,18581.7,11595.3
8624.5,10012.1,16493.9,19533.6,8496.7,14847.6,18581.7,11595.3
8720.2,10123.9,16513.2,19538.2,8651.3,15077.3,18208,11414
8779.3,10190.2,16513.2,19539,8749.4,15205.1,17975.7,11300.8
8779.3,10190.2,16513.2,19539,8749.4,15205.1,17975.7,11300.8
8893.3,10315.1,16504.7,19525.5,9065.8,15477.8,17303.4,10994.7
8953.5,10373,16446,19493.4,9169.8,15605.7,17114.4,10917
8953.5,10373,16446,19493.4,9169.8,15605.7,17114.4,10917
9069.9,10482.2,16343,19380.5,9370.1,15935.6,16824.3,10810.3
9110.7,10524.8,16296.5,19309,9448.2,16003.8,16707.6,10764.2
9153.3,10567.7,16249.9,19233.4,9508.8,16069.6,16605,10715.7
9153.3,10567.7,16249.9,19233.4,9508.8,16069.6,16605,10715.7
9271.3,10675.3,16154.6,19095.4,9620.4,16202.9,16405.8,10623
9271.3,10675.3,16154.6,19095.4,9620.4,16202.9,16405.8,10623
9369.8,10754.2,16093.7,19000.6,9675,16274,16304.1,10580.3
9567.4,10960.7,15987.9,18798.8,9781.8,16470.3,16113.5,10496.9
9567.4,10960.7,15987.9,18798.8,9781.8,16470.3,16113.5,10496.9
9649.7,11023,15944.1,18722.3,9869.8,16521.5,16022,10454.4
9814.4,11131.2,15822.7,18499.8,9937.6,16611,15866.5,10384.7
9814.4,11131.2,15822.7,18499.8,9937.6,16611,15866.5,10384.7
9878.4,11168.2,15797,18450.6,9961.4,16648,15813.4,10360.1
9926.2,11193.8,15781.8,18417.8,9984.3,16675.1,15771.7,10338.6
9926.2,11193.8,15781.8,18417.8,9984.3,16675.1,15771.7,10338.6
9993,11229.2,15755.1,18353.7,10022.1,16732.1,15682.5,10282.9
10020.8,11240.3,15754.1,18352.5,10026.6,16731.8,15636.2,10272.8
10023.8,11238.8,15760.4,18352.5,10026.6,16727.8,15631.7,10261
10022.1,11232.6,15784.8,18386.4,10021.9,16712,15618,10240.4
10007.2,11221.3,15824.3,18443.2,10011.4,16683.1,15608.7,10217.8
9989.7,11208.4,15874.8,18512.5,9966.8,16634.9,15602.2,10198.9
9969.7,11187.5,15936.6,18597.1,9932.7,16572,15611.1,10186.3
9935.1,11153.6,16001.4,18688.6,9898.6,16448.9,15636.6,10177.7
9885,11112.3,16060,18775.9,9870.7,16411,15670.6,10180.4
9824.3,11067.7,16150.1,18857.1,9849.9,16386.9,15705.5,10186.5
9760.2,11020,16186.2,18931.1,9833.4,16365.3,15736.8,10195.3
9625.6,10971.4,16222,19000.9,9817.4,16349.2,15765.9,10207.9
9550.7,10867.5,16252.5,19075,9808,16342.5,15793,10224.1
9487.3,10828.7,16275.8,19139.7,9801.2,16342,15809.9,10238.8
9450.5,10804.9,16301.5,19190.5,9793.1,16336,15823.5,10248.2
9429,10794.6,16322.2,19241.7,9788.4,16335.8,15817.6,10243.3
9426.3,10792.4,16339.3,19266.8,9785.2,16335.8,15808.5,10236.7
9417.2,10790.5,16345.6,19285.2,9792.8,16359.6,15789.8,10227.1
9415.6,10788.6,16345.6,19288.4,9811.3,16402,15765.6,10208.7
9425.4,10802.2,16329.8,19288.4,9836.8,16451.7,15729.7,10195.3
9448.9,10820.3,16302.4,19264.2,9865.8,16505.9,15686.8,10184.6
9473.5,10834.8,16233.7,19227.6,9900.4,16629.7,15597.3,10176.6
9473.5,10834.8,16233.7,19227.6,9900.4,16629.7,15597.3,10176.6
9535.1,10873.3,16163,19116,9971.8,16729.5,15498.4,10163.6
9574.8,10896,16138.1,19007.1,10006.2,16767,15438.3,10146.9
9631.1,10927.9,16108.1,18947.1,10039.4,16805.4,15365.7,10116.4
9720.7,10980.9,16070.5,18861.7,10077.3,16846.7,15279.8,10072.7
9834.4,11052.5,16023.2,18760.2,10117.7,16891.4,15189.5,10024.7
9948.2,11130.8,15974.3,18661.1,10194.5,16972.9,15109.4,9978.4
10067.3,11211.8,15923.3,18558.9,10232.9,17019.6,15028.7,9933.8
10186.4,11367,15869.8,18450.5,10271.8,17062.8,14951.5,9892.7
10289.3,11430,15809.2,18345.3,10306.2,17096.3,14896.6,9864.1
10374.1,11490.2,15754.8,18251.4,10336.5,17128.9,14849.4,9838.3
10457.9,11548.6,15707.2,18165.1,10364.6,17156.7,14804.8,9817
10542.7,11608.9,15614.4,18075.8,10393.1,17186.3,14760.1,9790.1
10542.7,11608.9,15614.4,18075.8,10393.1,17186.3,14760.1,9790.1
10715.8,11732.4,15525.2,17913.4,10451.3,17288.1,14652.6,9705.3
10796.6,11791.4,15477.3,17833.4,10477.1,17312,14605.8,9686
10796.6,11791.4,15477.3,17833.4,10477.1,17312,14605.8,9686
10873,11845.7,15440.1,17758.4,10494.4,17327.9,14569.4,9672.2
10992.4,11925.5,15393.3,17655.7,10504.9,17336.8,14519.9,9659.6
11030.8,11945,15389.7,17630.3,10496.4,17334,14517.4,9656.8
11030.8,11945,15389.7,17630.3,10496.4,17334,14517.4,9656.8
11039.2,11946.6,15398.4,17633.9,10468.7,17294.4,14541.2,9668.8
11039.2,11946.6,15398.4,17633.9,10468.7,17294.4,14541.2,9668.8
11019.6,11938.3,15410.4,17658.8,10453.3,17273.3,14564.5,9678.4
10945.9,11897.4,15502,17747.4,10406.5,17203.7,14626.6,9699.6
10887.5,11858.2,15548.7,17821.2,10377.8,17167.4,14660.8,9711.7
10887.5,11858.2,15548.7,17821.2,10377.8,17167.4,14660.8,9711.7
10823.3,11776.2,15593.8,17901.7,10349.2,17128.4,14693.8,9723.5
10707.5,11697,15694.2,18059,10282.6,16981.1,14765.5,9744.7
10707.5,11697,15694.2,18059,10282.6,16981.1,14765.5,9744.7
10652,11655.7,15745.1,18140.2,10202.9,16928.4,14812.3,9758.6
10593.4,11617.9,15791.3,18220.3,10169.5,16885.7,14854.1,9771.7
10536.3,11582.4,15831.3,18293.9,10139.1,16848.8,14891.9,9782.8
10481.4,11547.1,15866.8,18428.2,10109.2,16811.3,14930.1,9808.3
10377.1,11473.7,15937.8,18552.9,10057.2,16711.2,15010.1,9843.2
10377.1,11473.7,15937.8,18552.9,10057.2,16711.2,15010.1,9843.2
10320.9,11430,15972.3,18618.7,10033.3,16676.9,15053.6,9861.7
10256.1,11380.2,16008.6,18691.1,10009.5,16647.6,15095.9,9880.6
10114,11329.8,16088.2,18769,9986.7,16625.5,15168.9,9893
10069.6,11292.1,16116.1,18830.8,9969.3,16607.6,15182.9,9897.9
10049.8,11272,16135.1,18867.5,9958.1,16592.5,15188.8,9899.7
10048.1,11268.8,16148.3,18885.4,9944,16578.5,15188.8,9899.7
10047.2,11268.8,16154.7,18895.8,9942.8,16573,15191.6,9901.5
10045,11272.4,16150.9,18892.7,9942.8,16581,15205.2,9912
10047.8,11271.7,16142,18882.2,9945.5,16595.6,15225.8,9923.2
10052.1,11283.8,16123.7,18861.3,9955.4,16614.4,15230.3,9938.8
10035.5,11272.6,16102.6,18845.3,9956,16609.5,15234.8,9945.2
10002,11247.9,16085.7,18840.6,9952.1,16596.2,15251.5,9958.3
9957.7,11214.6,16075.1,18845.3,9933.5,16565.4,15291.1,9978.9
9935,11202.4,16067.6,18849.3,9921.4,16559.9,15348.6,10008.9
9936.4,11211.6,16051.8,18838.1,9927.1,16578.6,15359,10032.2
9965.2,11240.2,15985.2,18804.7,9939.1,16604.6,15335.4,10032.5
10006.8,11277.3,15955.1,18751.8,9964.3,16621.4,15313.9,10031.9
10022.8,11296,15935.4,18720.6,9964.6,16625.8,15309.3,10037.7
10030.3,11306.6,15920.1,18707.4,9961.7,16625.4,15318.8,10047.3
10038.8,11315.1,15911.8,18694.8,9954.7,16618.7,15329.4,10054.3
10037.8,11315.4,15911.8,18694.8,9944.1,16601.4,15344.9,10064.1
10019.5,11303.9,15915.6,18699,9934.1,16555.3,15386.2,10071.3
10019.5,11303.9,15915.6,18699,9934.1,16555.3,15386.2,10071.3
9947.6,11258.9,15950.6,18765.1,9910.2,16489.5,15407.1,10070.2
9921.8,11239.1,15976.2,18806.6,9903.3,16468.7,15389.6,10053.9
9921.8,11239.1,15976.2,18806.6,9903.3,16468.7,15389.6,10053.9
9910.3,11234.1,16018.5,18888.1,9902.8,16481,15338.5,10005.9
9892.9,11233.3,16066.5,18926.1,9912.8,16511.6,15324.1,9993.5
9890.8,11259.1,16088.1,18950.3,9952.6,16552.9,15280.9,9976.7
9918,11280.4,16106,18964.3,9969.5,16549.4,15215.8,9940.6
9941,11291.6,16138.4,18991.2,9970.3,16524.2,15180.5,9906.3
9944.1,11271,16184.8,19055.2,9958.5,16509.1,15152.4,9879
9944.1,11271,16184.8,19055.2,9958.5,16509.1,15152.4,9879
9852.5,11230.8,16249.8,19188.9,9943.6,16491.6,15143.1,9818.8
9852.5,11230.8,16249.8,19188.9,9943.6,16491.6,15143.1,9818.8
9837.4,11223.5,16265.6,19213.9,9947.4,16498.5,15117.6,9791.3
9842.6,11247.6,16272.2,19223,9975.9,16585.4,15025.6,9751.1
9861.6,11268,16256.9,19198,9997.1,16623.8,14978.6,9743.7
9861.6,11268,16256.9,19198,9997.1,16623.8,14978.6,9743.7
9924.7,11311,16185.2,19095.3,10052.5,16680.2,14932.3,9745.9
9940.6,11315.5,16123.3,19047.7,10067.3,16703.7,14932.2,9758.4
9940.6,11315.5,16123.3,19047.7,10067.3,16703.7,14932.2,9758.4
9943.3,11315.5,16098.6,19001.2,10079.8,16720.3,14945.8,9777.5
9948,11303.3,16074.2,18966.4,10085.4,16756.7,14973.4,9799.8
9942.1,11289.2,16045.1,18938.5,10095.7,16787.3,14998.6,9832.8
9951.1,11289.6,15999.2,18892.3,10111.3,16820.2,15000.3,9855.3
9972.6,11312.8,15959.4,18826.2,10125.6,16853.2,14999.7,9871.2
9998,11312.9,15932.1,18775.3,10134.3,16882.8,15002.3,9888.4
10009.7,11306.3,15914.6,18746.9,10139.9,16905.5,14998.4,9900.8
10018.6,11310.5,15898.7,18720.6,10147.6,16926.9,14987.7,9908.4
10040.3,11325.1,15874.3,18680.6,10162.2,16984.6,14976.8,9910.7
10123.6,11353,15840,18613.6,10195.5,17010,14952.3,9910
10192.5,11395.1,15799,18538.2,10208.1,17029.3,14917.5,9895.9
10255.8,11435.1,15755.1,18465.5,10220.9,17047,14884.7,9886.6
10309.8,11466.5,15748.8,18424,10234.9,17066.4,14855.9,9869.1
10355.8,11496.8,15743.9,18392.1,10252.1,17084.5,14814.2,9838
10410.9,11528.6,15737.2,18321.9,10272.3,17103,14755.3,9796.2
10492.5,11578.1,15727.7,18274.7,10289.7,17130.4,14679,9740.3
10595.9,11646.2,15721.3,18226.2,10307.9,17144.7,14584.9,9673.6
10703.4,11721.2,15708.6,18179.4,10328.3,17164.3,14482.9,9605.4
10811.6,11797.1,15697.2,18118.8,10356.7,17192,14257.4,9534.5
10909.7,11867.4,15683.8,18056.9,10390.4,17232.8,14151.4,9472.7
10988.9,11931.9,15664.9,18015.1,10428.5,17292.6,14036.8,9415
11063,11980.5,15651.5,17974.9,10519.4,17374.5,13912.8,9357.6
11156,12032,15626.6,17907.2,10573.4,17558.6,13786.8,9301.4
11254.6,12154.7,15580.6,17819.3,10623.1,17641.6,13676.4,9253.6
11320.3,12182,15494.9,17741.6,10671.3,17724.6,13591.1,9220.6
11351,12189.8,15464.8,17693.7,10720.2,17807.6,13513.3,9199.6
11381.2,12208.1,15444.5,17645.6,10773.9,17894.2,13424.1,9171.4
11425.8,12234.3,15426.4,17606.8,10830.8,17970,13334.8,9134.5
11474.5,12265.7,15409.9,17574.8,10880.6,18033.2,13249.1,9061.5
11474.5,12265.7,15409.9,17574.8,10880.6,18033.2,13249.1,9061.5
11565.2,12321.6,15399.7,17528.9,10961,18173.7,13099.7,8974.6
11582.5,12331.6,15400.3,17528.9,10993.1,18198.7,13039.7,8937.3
11570.3,12320.9,15409.1,17539.1,11023.1,18199.5,13000.4,8914.5
11545.5,12303.6,15431.8,17572.2,11023.1,18199.5,12980.1,8902.1
11545.5,12303.6,15431.8,17572.2,11023.1,18199.5,12980.1,8902.1
11445.9,12244.9,15519,17700,10995.8,18132.9,12980.8,8901.2
11379.5,12204.4,15614.7,17779.4,10973.9,18011.4,13001.8,8906
11379.5,12204.4,15614.7,17779.4,10973.9,18011.4,13001.8,8906
11256,12128.3,15688.5,17931.8,10927.6,17879,13179.6,8927.7
11189.8,12080,15737.3,17999.1,10900.2,17808.6,13270.7,8950.4
11189.8,12080,15737.3,17999.1,10900.2,17808.6,13270.7,8950.4
11098.8,12017.6,15782.9,18087.9,10868,17730.9,13361.8,8977.5
10936,11878.6,15843.3,18238.6,10794.7,17590.3,13540.7,9023.7
10936,11878.6,15843.3,18238.6,10794.7,17590.3,13540.7,9023.7
10890,11837,15862.9,18331.1,10705,17498.3,13644.1,9058.6
10750.8,11719.9,15871,18412.2,10627.5,17437,13868.7,9242.8
10750.8,11719.9,15871,18412.2,10627.5,17437,13868.7,9242.8
10660.3,11656.1,15877.1,18447.3,10591.8,17403,13991.5,9321.7
10511.3,11572.4,15872.8,18474.2,10526,17353.8,14223.8,9465.7
10511.3,11572.4,15872.8,18474.2,10526,17353.8,14223.8,9465.7
10473.1,11548.3,15824.6,18462.4,10503.4,17330.4,14321,9526.6
10444,11525.8,15799.5,18442.9,10482.9,17290.8,14404.2,9578.3
10379.8,11472.6,15779.3,18429.5,10440.3,17239.7,14555.3,9675.5
10379.8,11472.6,15779.3,18429.5,10440.3,17239.7,14555.3,9675.5
10339.6,11441.5,15781.5,18440.7,10415.4,17215.7,14633.8,9725.1
10284.6,11399.2,15784.8,18468.8,10392.6,17188.9,14709.5,9770.6
10214.9,11351,15797,18510.2,10335.5,17152,14785.9,9813.2
10141.9,11300.3,15817.1,18562.5,10298.9,17104.4,14952.9,9854.7
9932.7,11193,15868,18668,10219.5,16930.5,15127.3,9935.8
9932.7,11193,15868,18668,10219.5,16930.5,15127.3,9935.8
9884.6,11099.1,15896.1,18712.6,10189.5,16891,15189.7,9973.4
9847,11066.1,15912.1,18740.1,10167.9,16865.3,15237.7,10005.9
9820.6,11043,15920.7,18757.1,10154.5,16858.3,15272.6,10032.5
9805.3,11028.7,15920.1,18761.5,10150.2,16857.9,15299.8,10050.5
9805.3,11028.7,15920.1,18761.5,10150.2,16857.9,15299.8,10050.5
9781.5,10998.9,15919.6,18772,10146,16840.5,15355,10092.1
9766.1,10980.9,15927.8,18773.9,10141.9,16811.7,15377.4,10100.6
9747.8,10966.5,15941,18787.9,10131.6,16800.8,15391.3,10100.6
9746.5,10966.1,15949.3,18800.9,10134.4,16797.1,15391.3,10100.3
9746.5,10966.1,15949.6,18805.2,10139.1,16798.7,15384.4,10090.3
9764.3,10981.6,15939.8,18798,10146.4,16814.1,15365.1,10075.8
9804.5,11012.4,15921.4,18774.3,10161,16843.8,15335.2,10059.4
9863.6,11055.1,15890.7,18729.6,10186.1,16890.3,15290.8,10040.7
9925.2,11103.1,15852.7,18602.8,10216.4,16989.5,15235.2,10018.7
9993.5,11154.2,15813.6,18528.7,10249.5,17025.9,15170.4,9993.1
10068.6,11208.7,15755.4,18462,10277.3,17038.8,15100.2,9964.4
10134.5,11255.1,15744.8,18413.8,10294.8,17047.7,15015.3,9939.2
10180.6,11287.2,15731.8,18388.4,10304,17045.8,14995.1,9918.4
10213.2,11332.8,15725.6,18367,10318.6,17038.6,14978.9,9899.4
10236.4,11351.7,15721.1,18347.3,10321.4,17034.5,14961.6,9884.4
10260.4,11374.4,15713.8,18333.7,10321,17037.9,14953.5,9872.1
10260.4,11374.4,15713.8,18333.7,10321,17037.9,14953.5,9872.1
10284.7,11397.7,15700.9,18314.8,10322.8,17044.5,14947.1,9864.6
10332.4,11443.4,15669.8,18269.5,10335.8,17058.7,14921.4,9849.7
10357.5,11468.2,15665.9,18259,10336.1,17057.6,14905.5,9837.2
10357.5,11468.2,15665.9,18259,10336.1,17057.6,14905.5,9837.2
10399.5,11509.2,15678.9,18271.5,10328.6,17022.6,14865.2,9789.9
10417.6,11528.5,15725.2,18290.7,10317.8,16963.7,14844.2,9760.1
10417.6,11528.5,15725.2,18290.7,10317.8,16963.7,14844.2,9760.1
10462.8,11571.5,15748.9,18302.2,10301.8,16924.5,14800.2,9696.2
10500.8,11610.3,15755.3,18301.6,10286.4,16904.5,14774.2,9664.2
10539.2,11648,15764.5,18300.6,10277.9,16884.7,14752.1,9635.3
10539.2,11648,15764.5,18300.6,10277.9,16884.7,14752.1,9635.3
10582.7,11698.3,15784.2,18317.9,10270.1,16850.3,14721.7,9589.8
10582.7,11698.3,15784.2,18317.9,10270.1,16850.3,14721.7,9589.8
10591.8,11707.1,15786.1,18316.3,10271.9,16845.5,14707.5,9578.8
10598.2,11718,15777,18296.8,10275.3,16850.2,14705.1,9579.6
10605.4,11725.6,15775.9,18291.4,10278.2,16847.9,14699,9577.8
10605.4,11725.6,15775.9,18291.4,10278.2,16847.9,14699,9577.8
10615.5,11732.4,15783,18292.8,10279.7,16837.2,14693.9,9565.4
10615.5,11732.4,15783,18292.8,10279.7,16837.2,14693.9,9565.4
10616.2,11730.4,15772.2,18296.9,10277.9,16835.7,14703.2,9572.3
10614,11726,15749,18294.3,10284,16852,14725.7,9590.8
10608.6,11720.1,15723.1,18278.9,10286.2,16850.2,14754.2,9616.7
10599.8,11711.7,15704.7,18232,10288.1,16844.7,14796.4,9644.8
10591.4,11700.3,15690.9,18222.7,10285.9,16836.5,14836.2,9672.9
10581.3,11679.7,15695.5,18233.2,10279.9,16826,14883.8,9701.5
10551,11641.8,15704.8,18269.5,10274.8,16818,14931.3,9727.5
10436.1,11599,15721,18316.3,10269.6,16808.6,14975.5,9749.7
10411,11572.7,15729.8,18337.7,10264.6,16792.2,15006.9,9765.9
10399.6,11558.3,15722.3,18326.2,10263.7,16778.1,15029.1,9779.7
10404.4,11556.7,15706.3,18299.2,10258.4,16755.3,15052.7,9789.1
10406.7,11563.2,15698.9,18291.7,10245.8,16733.2,15073.6,9795.8
10394.5,11566,15724.5,18311.1,10217.8,16711.9,15093.5,9797.7
10352.5,11553.9,15749.7,18359.7,10203.3,16685.5,15112.4,9798.6
10302.9,11489.5,15782.5,18418.8,10189.2,16657.7,15142.3,9807.9
10228.2,11436.6,15821.4,18488,10171.9,16593,15227.7,9822.5
10136.2,11375.1,15877.6,18586.4,10139.4,16538.2,15285.7,9837.8
10058.7,11324.1,15928.6,18683.7,10104.7,16500.1,15328.7,9857.5
10002.7,11288.8,15967.4,18757.9,10080,16472.3,15359.4,9884.5
9953.2,11257.9,15999.2,18821.1,10054.4,16439.6,15390.9,9897.6
9913.8,11232.5,16029.8,18876.6,10025.8,16402.8,15421.8,9911.6
9902.5,11225.4,16045.1,18906.1,9997.4,16372.4,15457.8,9927.1
9902.5,11225.4,16045.1,18906.1,9997.4,16372.4,15457.8,9927.1
9922,11246.1,16021.1,18888.6,9940.4,16306.5,15534.9,9969.3
9926.9,11245.2,16005.2,18866.8,9900.6,16284.9,15569.8,9995
9912.1,11227.2,16012.7,18858.8,9878.1,16258.5,15609.2,10019.3
9879.4,11197.6,16038,18873.6,9853.5,16230,15654.8,10042.4
9834.3,11161.4,16062.9,18913,9829.5,16199.6,15700.2,10062.7
9780.9,11126.7,16093.9,18969,9807.7,16168.7,15741.5,10076.3
9728.9,11089.6,16124.8,19029.9,9785.5,16122.3,15770.9,10082.5
9728.9,11089.6,16124.8,19029.9,9785.5,16122.3,15770.9,10082.5
9697.8,11065.8,16139.5,19082.8,9770.5,16112.9,15781.7,10083.1
9706.9,11068.1,16129.2,19098.8,9767.5,16122.7,15785.6,10083.9
9825.2,11181.4,16052.4,18929.1,9775.5,16145.4,15776.1,10083.2
9869.8,11202.7,16021,18890.3,9786.4,16149.8,15761.3,10078.5
9869.8,11202.7,16021,18890.3,9786.4,16149.8,15761.3,10078.5
9887.5,11198.5,15997.4,18868.3,9812.4,16159.4,15762.3,10079.4
9883.9,11191.6,15997,18859.5,9827.9,16179.6,15759.2,10076.3
9883.9,11191.6,15997,18859.5,9827.9,16179.6,15759.2,10076.3
9853.1,11152.7,16044,18917.9,9857.2,16185.5,15739.2,10057.2
9834.3,11143.5,16068.4,18957.5,9865.1,16178.4,15712.2,10034.4
9823.4,11149.3,16087.5,18987,9872.3,16169.1,15679.6,10004.4
9823.4,11149.3,16087.5,18987,9872.3,16169.1,15679.6,10004.4
9846.3,11186.3,16118.1,19022,9892.1,16174,15597.2,9937.4
9846.3,11186.3,16118.1,19022,9892.1,16174,15597.2,9937.4
9864.8,11205,16131.7,19046.9,9902.4,16184.2,15550.7,9907.8
9864.4,11221.6,16152.1,19081.6,9914,16180.9,15487.6,9857.3
9864.4,11221.6,16152.1,19081.6,9914,16180.9,15487.6,9857.3
9864.3,11221,16167.4,19098.7,9927.2,16194.7,15461.9,9842.6
9839.7,11198.7,16204.9,19146.8,9950.7,16212.9,15401.1,9811.3
9801.8,11175.7,16259.9,19197.7,9951.2,16213.1,15382.3,9798.1
9801.8,11175.7,16259.9,19197.7,9951.2,16213.1,15382.3,9798.1
9728,11115.6,16323,19303.1,9942.1,16173.3,15363.9,9769.9
9728,11115.6,16323,19303.1,9942.1,16173.3,15363.9,9769.9
9695.3,11104.7,16357.3,19356.5,9929.1,16151.2,15350.2,9753.8
9669.3,11090.7,16399.2,19414,9915,16123.3,15350.2,9712.9
9604,11073.6,16447.9,19491.7,9895.1,16083.9,15354,9712.9
9554.6,11043.9,16495.9,19578,9865.7,16032.6,15400.9,9717.4
9486.6,10992.1,16542.3,19659.7,9811.3,15951,15520,9763.1
9392.4,10914.6,16590.9,19744.4,9616.7,15696.2,15705.3,9846.8
9300.3,10826.3,16639.6,19832.2,9494.6,15551.2,15918.8,9945.4
9223.1,10746.5,16693.1,19920.2,9371.8,15419.6,16108.7,10033.3
9173.6,10686.9,16747.9,20079.6,9266.5,15305.7,16264.9,10107.8
9131.7,10643,16791.3,20138.6,9172,15193.6,16388.9,10165.6
9096.5,10602.1,16889.3,20192.6,9081.1,15083.4,16474.4,10205.2
9072.6,10570,16964.1,20271.7,8989.2,14979.4,16533.7,10226.1
9046.3,10541.1,17045.9,20371.7,8906.3,14827.5,16564.8,10233.9
9021,10520.2,17123.7,20473.6,8837.4,14777.4,16564.8,10224.6
9009.4,10508.2,17194.2,20560.7,8782.4,14744.3,16560,10210.9
9000.2,10504.7,17252.9,20632.9,8739.7,14721.1,16532.2,10188.3
8977.9,10480.9,17301.7,20702.6,8674.8,14707.1,16509,10170.2
8948.9,10464,17334.3,20754.9,8661.5,14705.6,16497.1,10160.8
